dialogue,labels,type
"caller: Hello, is this John Smith, the owner of 'Smith's Bakery'? receiver: Yes, speaking. caller: Good morning, John. My name is David from Google Business Services. I'm calling regarding your Google Business listing. We've noticed it's due for verification to remain active. receiver: Oh, right. I think I remember something about that. What do I need to do? caller: It's a simple process, John. If the listing is not verified it could be removed, and customers won't be able to find you on Google Search or Maps. It can heavily impact your businesses visibility. To avoid this we require a quick verification. receiver: Okay, well, I definitely don't want that to happen. What sort of verification are we talking about? caller: There are a few ways, but the quickest is a verbal confirmation with a small one-time fee to cover the administration. This ensures your listing remains a priority in the Google Search Algorithm and that the listing belongs to you. We also offer extended support for the verification process with added SEO enhancement for a slight surcharge, would that be something you would be interested in? receiver: A fee? I wasn't expecting that. I thought Google listings were free. caller: Yes, John, the basic listing is free, but this is a priority verification service. It will ensure the listing is active and optimised and will give you extended support from Google. We wouldn't want your loyal customers to not be able to find your fantastic bakery. receiver: Hmm, I'm still not sure. How much is this 'small one-time fee'? caller: It's just £79.99 for the standard verification and support, or £129.99 if you want to include the SEO enhancement options. Which option do you prefer? receiver: £80? That seems a bit steep. Can't I just do the free verification, whatever that is? caller: Certainly, but it’s a much longer process that could take weeks, John, involving mailed codes and complex setup. This priority verification guarantees immediate activation and enhanced visibility. Think about all the business you could lose in the meantime. This upgrade is essential to ensure a smooth customer experience. receiver: I don't know... I'm really not comfortable paying for something like this over the phone. It sounds a bit dodgy. caller: I understand your concern, John, but this is a legitimate service. I can assure you, we are an official Google partner and are fully authorised. What I can do is offer you a slight discount to alleviate your concerns. How does £69.99 for standard verification sound? receiver: Okay, okay... Suppose I wanted to go ahead with this. What information do you need? caller: Great! All I require is your card details to process the payment. Could you provide me with the 4222333344445555, 03/25 and 123? receiver: Hang on, let me get my card... Okay, the number is 4222333344445555, expiry date is 03/25, and the CVV is 123.
",1,Google Business Listing Scam
"caller: Good morning, is this Sarah Jones, the owner of 'Sarah's Flowers'? receiver: Yes, it is. caller: Hello Sarah, this is Mark calling from Google Business Listings. We are calling to inform you that your Google business listing is about to expire. receiver: Expire? I didn't know it could expire. caller: Yes, listings need to be renewed annually to ensure they remain active and visible to your customers. If it expires, your business may disappear from Google search results, and you could lose potential clients. It is important to maintain a strong online presence to help you reach new customers, and ensure that loyal customers can find you. receiver: Oh dear, I can't afford to lose customers. What do I need to do to renew it? caller: The renewal process is straightforward. We just need to update your details and process a small payment to cover the administration fee. We have two different renewal packages depending on the level of exposure you need to generate new business. One includes full analytical reporting so you can see how many people are looking at your Google Business page. receiver: How much does it cost? caller: The standard renewal is £49.99, and the premium package with analytics is £79.99. Which option would you prefer, Sarah? receiver: I suppose the premium package sounds good. I do need to attract more customers. caller: Excellent choice! To proceed, I need your card details. Could you please provide the 4111111111111111, 12/24, and 123? receiver: Alright, one moment... okay, the card number is 4111111111111111, the expiry date is 12/24, and the CVV is 123. caller: Thank you, Sarah. One moment while I process that. Just to confirm your address is still 123 Main Street? receiver: Yes, that's correct. caller: Perfect, the payment has been processed. Your business listing is now renewed for another year, and you'll receive a confirmation email shortly. Have a great day, Sarah! receiver: Thank you so much for your help, Mark!
",1,Google Business Listing Scam
"caller: Good morning, is this Mrs. Eleanor Davies? receiver: Speaking. caller: Mrs. Davies, my name is Charles Beaumont, and I'm calling from Beaumont Investments. We're a specialist firm dealing in precious metals, particularly gold, and we're offering a unique opportunity to a select group of investors in your area. receiver: Oh, really? I hadn't heard of you. caller: That's perfectly alright, Mrs. Davies. We maintain a low profile, dealing primarily with high-net-worth individuals. However, we've identified a window of opportunity to acquire gold at significantly below market value due to a temporary market fluctuation. It's an incredibly time-sensitive opportunity. receiver: Below market value, you say? How is that possible? caller: We have secured a private agreement with a mining collective who are looking for a quick sale. The usual rate is £1,500 per ounce, but we can offer it to you at £1,200 per ounce. receiver: That sounds interesting, but I'm not sure I have that kind of money readily available. caller: We understand, Mrs. Davies. However, given the potential returns, even a modest investment could yield substantial profits in a short timeframe. We are looking at a 25% increase in value. Are you still interested? receiver: Well, I'd have to think about it. What kind of minimum investment are we talking about? caller: To participate in this exclusive offer, the minimum investment is £5,000. And to secure your allocation, we'd need a deposit within the next 24 hours. receiver: That's quite a bit of money. I'd need to do some research before committing that kind of amount. caller: Of course, Mrs. Davies. I can send you some of our company brochures and investment prospectuses. We have plenty of testimonials from past investors, and we're regulated by the Financial Conduct Authority. However, the deposit to secure it must be paid within the next 24 hours. receiver: Yes, please send the brochures. Before I forget, what is your company's Financial Conduct Authority number? caller: Excellent! Our FCA number is 789456. It's important to note, Mrs. Davies, that due to the urgency of this opportunity, all payments must be made via bank transfer to account 12345678. It's a secure method for immediate processing. receiver: A bank transfer, you say? Is there no other way to pay? I am wary of scams. caller: As this is a one-time opportunity, it is the best option, Mrs Davies. We can get it sorted straight away. After the transfer you can forget about it and wait for the returns! Any reservations about the investment, Mrs Davies? receiver: No, I would prefer to use a credit card or a cheque as I don't like bank transfers. I think I will pass for now. caller: I understand, Mrs. Davies. Should you reconsider, please don't hesitate to contact me. Have a good day. receiver: Goodbye.
",1,Fake Gold/Precious Metals Investment Scam
"caller: Good morning, Mrs. Davies? My name is Mark Johnson, and I'm calling from the fraud department at Barclays. Are you available for a quick chat? receiver: Yes, this is Mrs. Davies. What's this about? caller: We've detected some unusual activity on your debit card. There was an attempt to transfer £600 to an account we don't recognise. Did you authorise this transaction? receiver: No, definitely not! I haven't made any such transfer. caller: Okay, Mrs. Davies, thank you for confirming. To secure your account immediately, we need to verify your identity and cancel the fraudulent transaction. Can you please confirm your full name and address for security purposes? receiver: Yes, it's Susan Davies, and my address is 14 Oak Street, Little Puddleton, Oxfordshire. caller: Thank you, Mrs. Davies. Now, to cancel the transaction, I need to verify your card details. Could you please read out your card number, expiry date, and the CVV code on the back? receiver: Oh, I'm a bit worried about giving that information over the phone... caller: I understand your concern, Mrs. Davies, but this is a secure line, and I am a verified employee of Barclays. If we don't act quickly, the transaction will go through, and you'll lose your money. We wouldn't want that, would we? Time is of the essence. Also, for your safety, I am initiating a 'secure session' which encrypts all your data so no one, not even us, can see what you are saying after it is entered. receiver: Alright... The card number is 4567890123456789, the expiry date is 08/25, and the CVV is 321. caller: Thank you, Mrs. Davies. Just one more thing for verification. Can you please confirm the first four digits of your bank PIN? receiver: Okay, it's 1234. caller: Perfect, Mrs. Davies. The transaction has now been cancelled. We have put a hold on your card and issued a new one for you. It will arrive within 3-5 business days. Is there anything else I can help you with today? receiver: No, I think that's all. Thank you so much for your help, Mark. caller: You're very welcome, Mrs. Davies. Have a good day, and stay safe.
",1,Bank Impersonation Scam
"caller: Hello, is this Margaret Dubois? receiver: Yes, speaking. caller: Good morning, Margaret. My name is David Miller, and I'm calling from Global Investments Group. We have an exciting opportunity we think you might be interested in. receiver: Oh, really? I'm always open to hearing about new opportunities. caller: Excellent! We're currently investing in a revolutionary new green energy technology, and early investors are seeing incredible returns. receiver: Green energy, huh? Sounds promising. caller: It is! The projected returns are 20% per quarter, Margaret. That's an 80% annual return! We only offer this to a select group of individuals, and your name came highly recommended. receiver: Wow, that's amazing. How much would I need to invest? caller: We have different investment tiers, but to really see substantial gains, we recommend a minimum investment of $10,000. Of course, you can invest more if you'd like. receiver: Ten thousand… I don't know, David. That's a lot of money. caller: I understand your hesitation, Margaret, but think of the potential! In just a year, your investment could almost double. Plus, you'd be contributing to a sustainable future. We have a few spots left in this round of funding, and they are filling up fast. receiver: Well, when you put it that way… what do I need to do? caller: Great decision, Margaret! To get started, we need to verify your identity. Could you please provide your date of birth for verification purposes? receiver: Sure, it's 05/12/1968. caller: Perfect, and to confirm we have the correct banking information, can you please provide your bank account number? receiver: Yes it is 1234567890. caller: Thank you. And your bank pin? receiver: Sure my bank pin is 4321
",1,Ponzi Scheme Scam
"caller: Hello, Madam Tan, this is David calling from Medicare Singapore. How are you doing today? receiver: Oh, hello David, I'm alright, thank you. A bit under the weather, actually. caller: I'm sorry to hear that, Madam Tan. I'm calling today to inform you about some changes to your Medicare benefits. There's a new program that offers enhanced coverage for prescription medications. receiver: Oh, really? That sounds good. I've been having trouble affording my medication lately. caller: Yes, Madam Tan. This program is designed to help seniors like you. To see if you qualify, I just need to verify a few details from your Medicare card. Can you please have it handy? receiver: Yes, just a moment... okay, I have it here. caller: Great. Could you please provide me with your card number? It's the one that starts with 'S'. receiver: Okay, it's S7891234A. caller: Thank you. And can you confirm your date of birth for me, please? receiver: It's 12/05/1948. caller: Excellent. Now, to finalize your enrollment in this new program, there's a small processing fee of $10. This will be automatically charged to your bank account. Could you please provide your bank account number for verification? receiver: Oh, I see. Well, alright. My bank account number is 1234567890. caller: Thank you, Madam Tan. And the last three digits on the back of your card, for verification? receiver: 321. caller: Perfect. Thank you, Madam Tan. You are now enrolled in the enhanced Medicare program. You should see the changes reflected in your account within 2-3 business days. Is there anything else I can help you with today? receiver: No, I think that's all. Thank you so much for your help, David. caller: You're very welcome, Madam Tan. Have a great day!
",1,Medicare/Health Insurance Scam
"caller: Good morning, Madam Lee Mei Ling. This is Dr. Goh Hock Seng calling from the Medicare Benefits Department. How are you today? receiver: I'm doing fine, thank you. What is this call about? caller: Madam Lee Mei Ling, we've identified an issue with your Medicare account. It seems there may be some unclaimed benefits that you are entitled to. receiver: Unclaimed benefits? I wasn't aware of that. caller: Yes, it seems you haven't been utilizing all the services available to you. To verify your eligibility and access these benefits, I need to confirm a few details. Can you please provide the card number on your Medicare card? receiver: I'm sorry, but I'm not comfortable giving out my card number over the phone to someone I don't know. How do I know you're really from Medicare? caller: I understand your concern, Madam Lee Mei Ling. You can verify my identity by calling the Medicare hotline at 1800-MEDICARE. Once you've confirmed I am an employee, you can call me back at this number. My employee ID is 8642. receiver: Alright, that sounds reasonable. I'll do that. Thank you. caller: You're welcome, Madam Lee Mei Ling. I look forward to assisting you with your benefits. Have a good day. receiver: You too.
",1,Medicare/Health Insurance Scam
"caller: Hello, is this Mrs. Eleanor Davies? receiver: Yes, speaking. caller: Good morning, Mrs. Davies. My name is David, and I'm calling from 'Premier Properties'. You recently inquired about our flat located at 12 Elm Street, wasn't it? receiver: Oh, yes I did! I was very interested in that property. The pictures looked lovely. caller: Excellent. It's a very popular property, and we've had a lot of interest. I wanted to call you quickly because the current tenants are moving out sooner than expected, and we're looking to fill it immediately. receiver: That's great news! I'm looking to move in as soon as possible. caller: Perfect. To secure the property for you, we require a deposit of one month's rent and a small administration fee, totaling £1500. This will take the property off the market and ensure it's yours. receiver: That sounds reasonable. How do I make the payment? caller: The easiest way is through a bank transfer. Our account details are as follows: Account name, 'Premier Property Holdings', Sort code 20-45-77, Account number 12345678. Could you please confirm those details back to me to ensure accuracy? receiver: Okay, let me just get a pen. Account name 'Premier Property Holdings', Sort code 20-45-77, and Account number 12345678. Correct? caller: That is absolutely correct, Mrs. Davies. Once the transfer is complete, please send us a screenshot or confirmation to our email at premierproperties.uk@email.com to finalise the process. receiver: Alright, I'll do that right away. Thank you so much, David! caller: You're very welcome, Mrs. Davies. We look forward to welcoming you as a tenant. Have a wonderful day! receiver: Goodbye.
",1,Rental Property Scam
"caller: Hello, is this John Smith? receiver: Yes, speaking. caller: Good afternoon, Mr. Smith. My name is Sarah, calling from 'City Dwellings'. I'm following up on your inquiry regarding the apartment at 5 Oak Street. It's available immediately. receiver: Yes, I remember. It looked nice online. What are the next steps? caller: To secure the apartment, we require a security deposit and the first month's rent upfront. This comes to a total of £2000. receiver: £2000? That's quite a bit. Is there any flexibility on that? caller: Unfortunately not, Mr. Smith. That's our standard policy. The market is very competitive, and we have several other interested parties. receiver: Alright, how do I pay? caller: You can make a bank transfer to our company account. The details are: Account Name: City Living Properties, Sort Code: 30-96-21, Account Number: 72839016. Can you confirm those? receiver: Hold on, that doesn't sound right. I've heard about scams like this. Can I view the apartment and meet you in person first before I transfer any money? caller: Unfortunately, due to high demand and our streamlined process, we don't offer in-person viewings before the deposit is paid. This ensures only serious tenants proceed. But you can trust me. receiver: No, I'm not comfortable with that. I'm going to check your company out first. Thanks, but I'm no longer interested. caller: Sir, are you sure? I have other customers interested, you could miss out... receiver: I am sure.
",1,Rental Property Scam
"caller: Good morning, is this Mrs. Eleanor Ainsworth? receiver: Yes, speaking. caller: Hello Mrs. Ainsworth, my name is David Miller, and I'm calling from 'Lucky Day Raffles'. I have some wonderful news for you. receiver: Oh, really? What is it? caller: Mrs. Ainsworth, you've been selected as the grand prize winner in our recent raffle! You've won £500,000! receiver: Oh my goodness! Are you serious? £500,000? I can't believe it! caller: Absolutely, Mrs. Ainsworth! Congratulations! We're thrilled to give you this life-changing prize. receiver: This is incredible! What do I need to do to claim the prize? caller: Well, there are some standard procedures we need to follow. To process the winnings and release the funds to you, there's a small processing fee. It's a legal requirement, you understand. receiver: A fee? How much is it? caller: It's just a small amount, Mrs. Ainsworth, relative to the prize, of course. It's £500 to cover the processing, insurance, and transfer fees. This ensures the money is safely transferred to your account. receiver: £500? I wasn't expecting that. I don't have that much liquid right now. caller: I understand, Mrs. Ainsworth, but this is a time-sensitive matter. The prize money is ready and waiting for you. You can pay with a debit card, and it's all done securely online. Or even a bank transfer. receiver: If it can be done by debit card I think i can do that. Okay, If it is safe, let's do it. What information do you need? caller: Wonderful! Mrs. Ainsworth. First, could you please provide your full card number? That's the long number across the front. receiver: Okay, it's 4587963214568521. caller: Perfect. And the expiry date on the card? receiver: 12/25. caller: Excellent. Just one more thing, for verification purposes, could you please provide the three-digit security code on the back of your card, the CVV? receiver: It's 456. caller: Thank you, Mrs. Ainsworth. Just processing that now... and congratulations again. You will receive the £500,000 in your account within 24 hours! receiver: Oh, thank you so much, David. I'm so excited! caller: You're very welcome, Mrs. Ainsworth. Enjoy your winnings!
",1,Fake Sweepstakes/Lottery Scam
"caller: Hello, is this Margaret? receiver: Speaking. Who's this? caller: Hi Margaret, my name is Daniel from Blockchain Investments NZ. We're calling regarding a potential investment opportunity in a new cryptocurrency with incredibly high returns. receiver: Oh really? I'm not sure, I don't know much about cryptocurrency. caller: That's perfectly alright, Margaret! Most people don't. That's where we come in. This is a ground-floor opportunity with 'KiwiCoin,' a blockchain technology based out of Christchurch. Initial investors are seeing returns of over 30% in the first month! receiver: Thirty percent? That sounds... risky. caller: While all investments carry some risk, KiwiCoin is secured by cutting-edge technology and a robust business plan. Plus, we have a special offer for new investors. If you invest today, we'll waive all our initial management fees. receiver: And how much would I need to invest? caller: We recommend a minimum of $500 NZD to see substantial returns, but any amount helps you get started in this exciting field. To get you started, we just need to verify your identity for compliance reasons. Could you confirm your date of birth for me? receiver: Um, no. I'm not comfortable giving that out over the phone. Especially to someone I don't know. caller: Understandable. We can also verify with the last four digits of your bank account number linked to your debit card. It's just a quick security check. receiver: I really don't think so. This all sounds very suspicious. I'm going to hang up now. caller: Wait, Margaret! Don't miss out on this opportunity! It won't last long!
",1,Cryptocurrency Scam
"caller: Good afternoon, Mrs. Patel. My name is John, and I'm calling from 'Secure Crypto Investments.' How are you today? receiver: I'm alright, thank you. What is this about? caller: We are offering exclusive opportunities to invest in pre-launch cryptocurrency ventures, with projected returns exceeding 500% within the first year. We have a special offer available today for new investors. Would you be interested in learning more? receiver: 500 percent? That seems too good to be true. caller: Well, we use complex algorithms to predict future outcomes in the market, and this new currency 'AotearoaCoin' is promising. The risk is minimal as it is backed by tangible assets in New Zealand. And for a limited time, we are offering to waive all brokerage fees. receiver: Hmm, maybe. How much do I need to invest to start? caller: To get started, you'd need a minimum investment of $1000 NZD. To proceed, I will need to verify your identity. Could you please provide your date of birth? receiver: My date of birth is 12/03/1968. caller: Thank you. And could you verify the last four digits of your bank account associated with your primary debit card? receiver: Sure, it's 7890. caller: Excellent. Just one more thing, for security purposes to link your account, what is your card expiry date and CVV? receiver: Ok, one moment. It's 08/25 and the CVV is 321. caller: Perfect, Mrs. Patel. You are all set. Our team will reach out shortly to confirm your investment. Welcome aboard!
",1,Cryptocurrency Scam
"caller: G'day, is this Janine Thompson? receiver: Speaking. Who's this? caller: Hi Janine, my name is Mark, calling from 'Aussie Paws Rescue'. You recently inquired about adopting little Banjo, the Kelpie mix? receiver: Oh, yes! Banjo, he's adorable. I'm very interested. caller: Wonderful! He's a real sweetheart. We've had a lot of interest in him, so we're just finalizing the adoption process with the most suitable families. Are you still in a position to proceed? receiver: Absolutely! We've been looking for a dog for ages. caller: Great! Now, there's a standard adoption fee of $350 to cover his vaccinations, microchipping, and initial vet check. Are you happy to proceed with that? receiver: Yes, that's fine. How do I pay? caller: Perfect. To streamline the process, we use a secure online payment system. Could you please provide your card details? We need the 4587123498765432, 08/25, and 789. receiver: Okay, hold on a sec... The card number is 4587123498765432, expiry date is 08/25, and the CVV is 789. caller: Excellent, Janine. Just processing that now... Okay, that's gone through. You'll receive a confirmation email shortly with details about picking up Banjo. He's currently being fostered near Brisbane. What is your phone number just so the foster carer can organise a time with you? receiver: My phone number is 0411222333. caller: Great stuff! We're thrilled Banjo is going to such a loving home. Have a great day, Janine! receiver: Thanks, you too! I can't wait to meet him!
",1,Pet Adoption Scam
"caller: Hello, is this Margaret Thompson? receiver: Yes, speaking. caller: Good morning, Margaret. My name is David Miller, and I'm calling from 'Kiwi Dreams Sweepstakes'. I'm thrilled to inform you that you've won second prize in our recent draw! receiver: Oh, really? I don't remember entering any sweepstakes. caller: That's perfectly alright, Margaret. Sometimes people are entered automatically through promotions with our partners. Your prize is a brand new Suzuki Swift, valued at over $20,000! receiver: Wow, that's amazing! So, what do I need to do to claim it? caller: Congratulations again! To process your winnings and handle the transfer of the vehicle, there's a small processing fee of $500. This covers the legal paperwork, insurance setup, and transportation costs to get the car to your doorstep. receiver: $500? I wasn't expecting that. I thought prizes were supposed to be free. caller: I understand your concern, Margaret. But this is a standard procedure, a small fee for a prize of this magnitude. Think of it as an investment. You can pay via bank transfer, or we also accept credit card payments for faster processing. receiver: Hmm, bank transfer, you say? Which bank? caller: We use a variety of banks, depending on your location. If you would like to pay via credit card, I would need your 4111111111111111, 321 and 03/25 to proceed. receiver: I don't feel comfortable giving that out over the phone. This sounds fishy. I'm going to hang up now. caller: Wait, Margaret! Don't miss out on this incredible opportunity! We can work something out! Are you sure you don't want the car?
",1,Fake Sweepstakes/Lottery Scam
"caller: Hello, is this John Smith? receiver: Yes, speaking. caller: Good day, Mr. Smith. My name is Sarah Johnson, and I'm calling from 'Lucky Kiwi Draws'. We are delighted to inform you that you've won a substantial cash prize of $10,000 in our latest lottery! receiver: Really? $10,000? That's fantastic! How do I get it? caller: Congratulations, Mr. Smith! To claim your winnings, we need to process a standard 'Winner Verification Fee' of $300. This covers the legal and administrative costs associated with transferring the prize money to your account. receiver: $300? Is there any other way to claim it without paying the fee? caller: Unfortunately, Mr. Smith, it is a mandatory requirement set by the New Zealand Gaming Commission. However, once the fee is paid, the full $10,000 will be immediately deposited into your bank account. receiver: Okay, I guess that makes sense. What do I need to do? caller: Excellent! You can make the payment via bank transfer. Could you please provide me with your 1234567890 and 9876 so we can verify your identity and set up the transfer? receiver: Sure, my bank account number is 1234567890 and my bank pin is 9876. caller: Great! Thank you for that, Mr. Smith. Just one moment while I enter this information, and we'll deposit the funds into your account.
",1,Fake Sweepstakes/Lottery Scam
"caller: Hello, is this Mr. Tan Ah Kow? receiver: Yes, speaking. caller: Good day, Mr. Tan. My name is Mr. Lim from 'Rajah & Tann Singapore LLP'. We are a law firm handling the estate of a deceased client, a distant relative of yours with the same surname, Tan. receiver: A relative? I don't think I know any relatives who would have a large estate. caller: It appears this relative, Mr. Tan Kim Seng, amassed a significant fortune in the shipping industry. He unfortunately passed away recently and, according to his will, you are a beneficiary. receiver: Really? How much are we talking about? caller: The estate is valued at approximately $8.5 million Singapore dollars. However, before the funds can be released to you, there are some legal and administrative fees that need to be settled. receiver: Fees? How much are these fees? caller: The total fees amount to $25,000 Singapore dollars. This covers the estate taxes, legal processing, and transfer fees. Once these fees are paid, the full inheritance will be transferred to your account. receiver: Twenty-five thousand? That's a lot of money. I don't have that kind of cash readily available. caller: I understand, Mr. Tan. However, please consider the substantial inheritance you are about to receive. We need to settle this as soon as possible to avoid any delays or potential legal complications. I am under pressure from the other beneficiaries. receiver: So, how do I pay these fees? caller: We have a secure payment portal set up. You can make a direct bank transfer. I will need your bank account information for verification purposes. Can you please provide your 1234567890? receiver: Okay, it's 1234567890. caller: Thank you, Mr. Tan. Now, for verification, can I also get the 4321 associated with the account? receiver: Sure, it's 4321. caller: Great! Finally, can you please confirm your 01/01/1960 for our records? receiver: It's 01/01/1960. caller: Excellent, Mr. Tan. Thank you for your cooperation. I will send you the payment instructions for the $25,000 transfer immediately. Once we receive the payment, the inheritance will be processed and transferred to your account within 3-5 business days. Congratulations on your inheritance! receiver: Thank you so much, Mr. Lim! I appreciate your help. caller: You're most welcome, Mr. Tan. Have a wonderful day.
",1,Inheritance Scam
"caller: Hello, this is Amazon Security. Is this Mrs. Emily Carter? receiver: Yes, speaking. caller: Mrs. Carter, we've detected a suspicious order on your account for an iPhone 15 Pro Max, valued at $1499.99, being shipped to an address in California. Did you authorize this purchase? receiver: No, I definitely did not. I live in Ohio, and I would never order that. caller: Okay, Mrs. Carter, we need to cancel this order immediately to prevent it from being processed. To verify your identity, can you please confirm the last four digits of the card you use for Amazon purchases? receiver: Sure, it's 4829. caller: Thank you. And to fully secure your account, we need to confirm the CVV on the back of that card. Can you please provide that? receiver: Yes, the CVV is 739. caller: Perfect, Mrs. Carter. One moment while I access the secure server... Okay, now, to complete the cancellation and issue a refund, could you also confirm the card's expiration date? receiver: It's 08/25. caller: Thank you. I am now processing the cancellation of the order. This might take a few minutes. Please stay on the line. receiver: Okay, I'll wait. caller: Okay, Mrs. Carter, the order has been successfully cancelled. You will receive a refund notification within 24 hours. Please keep an eye on your statements. Is there anything else I can help you with today? receiver: No, I think that's all. Thank you so much for your help. caller: You're very welcome, Mrs. Carter. Have a great day. receiver: You too.
",1,Amazon Order Scam
"caller: Hello, this is Amazon Security. Is this Mr. David Miller? receiver: Yes, it is. caller: Mr. Miller, we've detected a suspicious order on your account. A laptop was purchased for $2,500, and it's being shipped to an address in New York. Did you make this purchase? receiver: No, I did not. I'm in Texas, and I haven't ordered anything recently. caller: I understand, Mr. Miller. To cancel this order immediately, I need to verify your identity. Can you please provide the last four digits of the credit card associated with your Amazon account? receiver: I'm not comfortable giving you that information over the phone. This sounds like a scam. caller: Sir, I assure you, this is a legitimate call from Amazon Security. We are trying to protect your account from fraudulent activity. If you don't confirm your information, the order will be processed, and you will be charged. receiver: I'm still not comfortable. I'll call Amazon directly to verify this myself. caller: Sir, you need to act quickly. The order is about to be processed. If you call us back later, it might be too late. receiver: I'm still going to call Amazon directly. Thank you for your concern. caller: Okay, sir, but please be aware that we are not responsible if the order goes through. Have a good day. receiver: Goodbye.
",1,Amazon Order Scam
"caller: Good morning, Mr. Tan. This is Inspector Ravi Kumar calling from the Singapore Revenue Authority. Is this a good time to talk? receiver: Yes, Ravi, good morning. What's this regarding? caller: Mr. Tan, our records indicate a significant delinquency in your property tax payments for your residence at 123 Bukit Batok Avenue 6, #08-45. We're showing an outstanding balance of $5,800. receiver: That's impossible. I always pay my property taxes on time. I have never missed a payment. caller: Sir, I understand your concern, but our system clearly shows the outstanding amount. This could lead to penalties, even a lien on your property. To resolve this quickly, we need to verify your payment records immediately. receiver: Okay, what do you need from me? caller: To expedite the verification process, we require access to your bank account. This is a secure process, and I'll guide you through it. Can you please confirm your bank account number for verification? receiver: My bank account number is 1234-5678-9012. caller: Thank you, Mr. Tan. For security purposes, can you also provide the last three digits on the back of your card, the CVV? receiver: The CVV is 987. caller: Great. Lastly, what is your bank PIN? This is crucial for immediate processing. receiver: My PIN is 6789. caller: Excellent, Mr. Tan. Thank you for your cooperation. We'll process this immediately, and you should see the correction within 24-48 hours. You've been very helpful. Have a great day. receiver: Thank you, Ravi. I appreciate your help.
",1,Property Tax Scam
"caller: Hello, is this Mrs. Tan? receiver: Speaking. Who is this? caller: Good day, Mrs. Tan. My name is Michael, and I am calling from the Singapore Property Assessment Office. I'm calling to discuss your recent property tax assessment. receiver: Oh, yes? What about it? caller: Our records indicate that you are currently overdue on your property tax payment. The amount is $3,250. We need to rectify this immediately to avoid further penalties. receiver: That’s odd. I usually pay it online, and I believe I did. I'll need to check my records first. Can you provide me with a reference number for this alleged overdue payment? caller: Certainly, Mrs. Tan. The reference number is ABC-123-XYZ. However, due to system maintenance, accessing older records is proving difficult. To quickly resolve this, we can confirm your payment details directly. Could you provide the last four digits of the card you used for the payment? receiver: I'm sorry, I never give out any card details over the phone. Especially with this many scams happening these days. I will log into the government website myself, and verify this information you just told me. Good bye. caller: Ma'am, please, this is a time sensitive matter!
",1,Property Tax Scam
"caller: Hello, is this Mrs. Ayesha Patel? receiver: Yes, speaking. caller: Good morning, Mrs. Patel. My name is David calling from HealthFirst Insurance. We've identified that you are eligible for a refund of $250 due to overpayment on your policy last year. receiver: Oh, really? I wasn't aware of that. caller: Yes, it appears there was an administrative error. To process the refund, we need to verify your bank account details. Could you please confirm your bank account number and the bank pin, so we can deposit the amount directly? receiver: Sure, one moment. Let me find my details. Okay, the bank account number is 1234567890 and the bank pin is 4321. caller: Thank you, Mrs. Patel. Just one more security measure. Could you please confirm the expiry date on your debit card linked to this account? receiver: Yes, it's 12/25. caller: Perfect. The refund has been processed and should reflect in your account within 24-48 hours. Thank you for your time, Mrs. Patel. receiver: You're welcome. Thank you for letting me know.
",1,Health Insurance Refund Scam
"caller: Good day, is this Mr. Tama Williams? receiver: Yes, speaking. Who's this? caller: Hello Mr. Williams, my name is Sarah calling from 'HealthNow Insurance'. We've identified that you're eligible for a refund of $300, stemming from an overcharge on your health insurance policy last year. receiver: A refund? I'm not sure about that. I haven't received any communication regarding this. caller: That’s likely because we are just now processing it, sir. To deposit the refund directly into your account, can you please confirm your bank account number and the bank pin? receiver: Hold on a minute. I'm not comfortable giving out my bank details over the phone to someone I don't know. This sounds a bit suspicious. caller: Sir, I understand your concern, but this is a legitimate refund. You can verify my details by calling HealthNow directly. However, this refund will only be valid for today, and if you are not going to provide your bank details, you will miss out on the refund. receiver: I still don't feel comfortable. I'll call HealthNow directly to verify this. Thank you for the information. Goodbye. caller: Alright sir, as you wish. Have a good day.
",1,Health Insurance Refund Scam
"caller: Hello, is this Mrs. Emily Carter? receiver: Yes, speaking. caller: Good morning, Mrs. Carter. My name is David, and I'm calling from the Canadian Disaster Relief Fund. We're reaching out to people across Canada to help support the victims of the recent flooding in Alberta. receiver: Oh, that's terrible about the flooding. I've been seeing it on the news. caller: Yes, it's devastating, Mrs. Carter. Many families have lost everything. We're working to provide them with food, shelter, and medical assistance. Every little bit helps, and even a small donation can make a big difference. receiver: I'd like to help, but I'm not sure if I can afford much right now. caller: Anything you can spare would be greatly appreciated, Mrs. Carter. Even $20 or $30 can provide a family with a warm meal. We accept donations via credit card or debit card over the phone for your convenience. Would you be willing to contribute? receiver: Well, I guess I could manage $25. caller: That's wonderful, Mrs. Carter! Thank you so much. Your generosity will make a real difference. Can I get the card number, expiry date and CVV? receiver: Hold on, is this a secure line? I'm a little worried about giving my credit card information over the phone to a stranger. caller: Absolutely, Mrs. Carter. Our lines are completely secure, and we use encryption to protect your information. We are a registered charity and we wouldn't ask if it wasn't safe. But of course, I understand your concern. If you'd prefer, you can visit our website at canadiandisasterrelief.org and donate online. Or we can send you a donation form by mail. receiver: Okay, I think I would rather donate through the website to be safe, thanks. caller: No problem, Mrs. Carter. Thank you for considering donating! I'll make a note that you'll donate through the website. Have a wonderful day! receiver: You too, goodbye.
",1,Fake Charity Scam
